10.58.180.231 - - [06/Aug/2015:18:22:46 -0700] "GET /jenkins/computer/ HTTP/1.1" 200 6952
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:02 -0700] "GET /jenkins/static/ec79f6db/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/static/ec79f6db/scripts/msie.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/static/ec79f6db/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/static/ec79f6db/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/adjuncts/ec79f6db/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/static/ec79f6db/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/adjuncts/ec79f6db/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/static/ec79f6db/images/24x24/user.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Aug/2015:22:47:03 -0700] "GET /jenkins/static/ec79f6db/images/24x24/notepad.png HTTP/1.1" 304 -
