10.58.180.231 - - [05/Sep/2015:06:23:25 -0700] "POST /jenkins/view/RS%20Development/job/RS_DEV_BUILD_TEMPLATE_LINUXAMD64/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/32x32/health-20to39.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/24x24/terminal.gif HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/32x32/health-80plus.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/32x32/blue.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/32x32/grey.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/16x16/health-60to79.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/32x32/health-60to79.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/images/atom.gif HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:33 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:36 -0700] "POST /jenkins/descriptor/hudson.model.DownloadService/byId/hudson.tasks.Maven.MavenInstaller/postBack HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:36 -0700] "POST /jenkins/descriptor/hudson.model.DownloadService/byId/hudson.tasks.Ant.AntInstaller/postBack HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:37 -0700] "GET /jenkins/static/3195d620/favicon.ico HTTP/1.1" 200 17542
10.58.180.231 - - [05/Sep/2015:06:23:37 -0700] "POST /jenkins/descriptor/hudson.model.DownloadService/byId/hudson.tools.JDKInstaller/postBack HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:38 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Nightly_Trigger_QA_Barrier_Test_Linuxamd64_Update/buildHistory/ajax HTTP/1.1" 200 587
10.58.180.231 - - [05/Sep/2015:06:23:41 -0700] "POST /jenkins/updateCenter/byId/default/postBack HTTP/1.1" 200 6
10.58.180.231 - - [05/Sep/2015:06:23:41 -0700] "GET /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/ HTTP/1.1" 200 5104
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/css/color.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/blue_anime.gif HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/stop.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/atom.gif HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:42 -0700] "GET /jenkins/static/3195d620/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:43 -0700] "GET /jenkins/static/3195d620/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:43 -0700] "GET /jenkins/static/3195d620/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:43 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:44 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/contextMenu HTTP/1.1" 200 343
10.58.180.231 - - [05/Sep/2015:06:23:44 -0700] "GET /jenkins/static/3195d620/images/24x24/terminal.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:44 -0700] "GET /jenkins/static/3195d620/images/24x24/document-properties.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/console HTTP/1.1" 200 3989
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/css/color.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntOutcomeNote/style.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/style.css HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/script.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntTargetNote/script.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/script.js HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:46 -0700] "GET /jenkins/static/3195d620/images/24x24/document.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/images/48x48/blue_anime.gif HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/images/24x24/terminal.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/images/24x24/document-properties.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/images/24x24/previous.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/images/16x16/stop.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/images/spinner.gif HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [05/Sep/2015:06:23:47 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 16836
10.58.180.231 - - [05/Sep/2015:06:23:48 -0700] "POST /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/usersettings HTTP/1.1" 200 236
10.58.180.231 - - [05/Sep/2015:06:23:49 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:50 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:51 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:52 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:54 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.231 - - [05/Sep/2015:06:23:55 -0700] "POST /jenkins/view/Nightly%20Jobs/job/3_Sub_Nightly_QA_Test_RS_STANDBY_2/3/logText/progressiveHtml HTTP/1.1" 200 -
