10.58.180.231 - - [06/Sep/2015:18:08:25 -0700] "POST /jenkins/computer/RS_build_test_sunsparc64_repsol1/ajaxExecutors HTTP/1.1" 200 408
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/48x48/credentials.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/24x24/new-domain.png HTTP/1.1" 200 1361
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/32x32/domain.png HTTP/1.1" 200 1608
10.58.180.231 - - [06/Sep/2015:18:08:33 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:34 -0700] "GET /jenkins/credential-store/domain/_ HTTP/1.1" 302 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/credential-store/domain/_/ HTTP/1.1" 200 3351
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/css/color.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/24x24/new-credential.png HTTP/1.1" 200 1151
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/48x48/domain.png HTTP/1.1" 200 2599
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/32x32/credential.png HTTP/1.1" 200 1287
10.58.180.231 - - [06/Sep/2015:18:08:35 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/credential-store/domain/_/newCredentials HTTP/1.1" 200 3203
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/css/color.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:43 -0700] "POST /jenkins/$stapler/bound/cbdab76c-3c2c-4906-8197-a98d31eac186/render HTTP/1.1" 200 896
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "GET /jenkins/static/3195d620/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "GET /jenkins/adjuncts/3195d620/lib/form/select/select.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "GET /jenkins/adjuncts/3195d620/lib/form/advanced/advanced.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "GET /jenkins/descriptorByName/com.cloudbees.plugins.credentials.impl.UsernamePasswordCredentialsImpl/checkId?value= HTTP/1.1" 200 6
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "POST /jenkins/descriptorByName/com.cloudbees.plugins.credentials.impl.UsernamePasswordCredentialsImpl/fillScopeItems HTTP/1.1" 200 145
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "POST /jenkins/descriptor/hudson.model.DownloadService/byId/hudson.tasks.Maven.MavenInstaller/postBack HTTP/1.1" 200 -
10.58.180.231 - - [06/Sep/2015:18:08:44 -0700] "POST /jenkins/descriptor/hudson.model.DownloadService/byId/hudson.tasks.Ant.AntInstaller/postBack HTTP/1.1" 200 -
10.58.180.231 - - [06/Sep/2015:18:08:46 -0700] "POST /jenkins/descriptor/hudson.model.DownloadService/byId/hudson.tools.JDKInstaller/postBack HTTP/1.1" 200 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/credential-store/ HTTP/1.1" 200 2724
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/css/color.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:55 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:56 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:56 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:56 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:56 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:56 -0700] "GET /jenkins/static/3195d620/plugin/credentials/images/48x48/credentials.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:56 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/credential-store/domain/_ HTTP/1.1" 302 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/credential-store/domain/_/ HTTP/1.1" 200 3351
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/css/color.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/adjuncts/3195d620/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/adjuncts/3195d620/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:57 -0700] "GET /jenkins/static/3195d620/images/headshot.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:58 -0700] "GET /jenkins/static/3195d620/images/title.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:58 -0700] "GET /jenkins/static/3195d620/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:58 -0700] "GET /jenkins/static/3195d620/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:08:58 -0700] "GET /jenkins/static/3195d620/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.231 - - [06/Sep/2015:18:09:06 -0700] "GET /jenkins/credential-store/domain/_/credential/27aeed04-b06a-408f-8910-e2bd516cdb9b HTTP/1.1" 302 -
10.58.180.231 - - [06/Sep/2015:18:09:06 -0700] "GET /jenkins/credential-store/domain/_/credential/27aeed04-b06a-408f-8910-e2bd516cdb9b/ HTTP/1.1" 200 2728
10.58.180.231 - - [06/Sep/2015:18:09:06 -0700] "GET /jenkins/static/3195d620/css/style.css HTTP/1.1" 304 -
